CODCLIFOR;DOCUMENTO;TIPODOCUMENTO;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;DATASCADENZA;IMPORTOSCEURO;ESITO;DSCESITO;DATAPAGEFF;IDTESTA
C    87;FTI/2017/3592;Fatt. clienti italia;2017;FTI;3592;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;7621.5800;0;NON EMESSO;NULL;467266
C    93;FTI/2017/3594;Fatt. clienti italia;2017;FTI;3594;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;13052.7800;0;NON EMESSO;NULL;467268
C   114;FTI/2017/3596;Fatt. clienti italia;2017;FTI;3596;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;4681.7500;0;NON EMESSO;NULL;467270
C   173;FTI/2017/3598;Fatt. clienti italia;2017;FTI;3598;;2017-08-04 00:00:00.000;2018-01-10 00:00:00.000;9313.1100;0;NON EMESSO;NULL;467272
C   200;FTI/2017/3600;Fatt. clienti italia;2017;FTI;3600;;2017-08-04 00:00:00.000;2017-12-31 00:00:00.000;20511.2500;0;NON EMESSO;NULL;467274
C   263;FTI/2017/3602;Fatt. clienti italia;2017;FTI;3602;;2017-08-04 00:00:00.000;2017-12-10 00:00:00.000;1525.0000;0;NON EMESSO;NULL;467276
C   290;FTI/2017/3604;Fatt. clienti italia;2017;FTI;3604;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;3500.0000;0;NON EMESSO;NULL;467278
C   343;FTI/2017/3606;Fatt. clienti italia;2017;FTI;3606;;2017-08-04 00:00:00.000;2017-11-10 00:00:00.000;2075.2200;0;NON EMESSO;NULL;467280
C   422;FTI/2017/3607;Fatt. clienti italia;2017;FTI;3607;;2017-08-04 00:00:00.000;2017-12-31 00:00:00.000;2160.7400;0;NON EMESSO;NULL;467281
C   480;FTI/2017/3609;Fatt. clienti italia;2017;FTI;3609;;2017-08-04 00:00:00.000;2017-12-02 00:00:00.000;101085.4200;0;NON EMESSO;NULL;467283
C   541;FTI/2017/3610;Fatt. clienti italia;2017;FTI;3610;;2017-08-04 00:00:00.000;2017-10-31 00:00:00.000;2500.8000;0;NON EMESSO;NULL;467284
C   725;FTI/2017/3612;Fatt. clienti italia;2017;FTI;3612;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;5846.0000;0;NON EMESSO;NULL;467286
C   789;FTI/2017/3614;Fatt. clienti italia;2017;FTI;3614;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;4879.5100;0;NON EMESSO;NULL;467288
C  1117;FTI/2017/3616;Fatt. clienti italia;2017;FTI;3616;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;42886.0500;0;NON EMESSO;NULL;467290
C  1131;FTI/2017/3618;Fatt. clienti italia;2017;FTI;3618;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;4197.7800;0;NON EMESSO;NULL;467292
C  1811;FTI/2017/3634;Fatt. clienti italia;2017;FTI;3634;;2017-08-04 00:00:00.000;2017-10-31 00:00:00.000;1037.0000;0;NON EMESSO;NULL;467308
C  1825;FTI/2017/3635;Fatt. clienti italia;2017;FTI;3635;;2017-08-04 00:00:00.000;2017-12-10 00:00:00.000;1285.9400;0;NON EMESSO;NULL;467309
C  1827;FTI/2017/3636;Fatt. clienti italia;2017;FTI;3636;;2017-08-04 00:00:00.000;2017-08-04 00:00:00.000;34947.1400;0;NON EMESSO;NULL;467310
C  1863;FTI/2017/3638;Fatt. clienti italia;2017;FTI;3638;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;3174.4400;0;NON EMESSO;NULL;467312
C  1990;FTI/2017/3640;Fatt. clienti italia;2017;FTI;3640;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;1525.0000;0;NON EMESSO;NULL;467314
C  2049;FTI/2017/3642;Fatt. clienti italia;2017;FTI;3642;;2017-08-04 00:00:00.000;2017-09-30 00:00:00.000;1038.5300;0;NON EMESSO;NULL;467316
C  2197;FTI/2017/3644;Fatt. clienti italia;2017;FTI;3644;;2017-08-04 00:00:00.000;2017-12-10 00:00:00.000;19543.1800;0;NON EMESSO;NULL;467318
C  2306;FTI/2017/3647;Fatt. clienti italia;2017;FTI;3647;;2017-08-04 00:00:00.000;2017-09-30 00:00:00.000;472.7500;0;NON EMESSO;NULL;467321
C  2311;FTI/2017/3649;Fatt. clienti italia;2017;FTI;3649;;2017-08-04 00:00:00.000;2017-10-31 00:00:00.000;19099.1000;0;NON EMESSO;NULL;467323
C  2408;FTI/2017/3651;Fatt. clienti italia;2017;FTI;3651;;2017-08-04 00:00:00.000;2017-12-10 00:00:00.000;1244.4000;0;NON EMESSO;NULL;467325
C  2466;FTI/2017/3653;Fatt. clienti italia;2017;FTI;3653;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;11457.2600;0;NON EMESSO;NULL;467327
C  2560;FTI/2017/3655;Fatt. clienti italia;2017;FTI;3655;;2017-08-04 00:00:00.000;2017-10-10 00:00:00.000;709.5000;0;NON EMESSO;NULL;467329
C  2560;FTI/2017/3655;Fatt. clienti italia;2017;FTI;3655;;2017-08-04 00:00:00.000;2017-12-10 00:00:00.000;731.0000;0;NON EMESSO;NULL;467329
C  2634;FTI/2017/3657;Fatt. clienti italia;2017;FTI;3657;;2017-08-04 00:00:00.000;2017-10-31 00:00:00.000;1390.8000;0;NON EMESSO;NULL;467331
C  2697;FTI/2017/3659;Fatt. clienti italia;2017;FTI;3659;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;12518.7900;0;NON EMESSO;NULL;467333
C  2777;FTI/2017/3661;Fatt. clienti italia;2017;FTI;3661;;2017-08-04 00:00:00.000;2017-11-30 00:00:00.000;25875.7100;0;NON EMESSO;NULL;467335
C  2804;FTI/2017/3663;Fatt. clienti italia;2017;FTI;3663;;2017-08-04 00:00:00.000;2017-10-31 00:00:00.000;16775.0000;0;NON EMESSO;NULL;467337
C  2958;FTI/2017/3665;Fatt. clienti italia;2017;FTI;3665;;2017-08-04 00:00:00.000;2017-12-31 00:00:00.000;4392.0000;0;NON EMESSO;NULL;467339
C  2980;FTI/2017/3667;Fatt. clienti italia;2017;FTI;3667;;2017-08-04 00:00:00.000;2017-08-04 00:00:00.000;1191.0300;0;NON EMESSO;NULL;467341
C  1701;FTE/2017/1380;Fatt. clienti estero;2017;FTE;1380;;2017-08-09 00:00:00.000;2017-12-07 00:00:00.000;9240.0000;0;NON EMESSO;NULL;467362
C  2326;FTE/2017/1383;Fatt. clienti estero;2017;FTE;1383;;2017-08-10 00:00:00.000;2017-11-30 00:00:00.000;24475.0000;0;NON EMESSO;NULL;467408
C  2750;FTE/2017/1385;Fatt. clienti estero;2017;FTE;1385;;2017-08-21 00:00:00.000;2017-10-20 00:00:00.000;15358.0000;0;NON EMESSO;NULL;467450
C  1958;FTE/2017/1387;Fatt. clienti estero;2017;FTE;1387;;2017-08-21 00:00:00.000;2017-11-19 00:00:00.000;25674.0000;0;NON EMESSO;NULL;467452
C  1464;FTE/2017/1389;Fatt. clienti estero;2017;FTE;1389;;2017-08-22 00:00:00.000;2017-11-20 00:00:00.000;25618.8000;0;NON EMESSO;NULL;467518
C  1003;FTE/2017/1390;Fatt. clienti estero;2017;FTE;1390;;2017-08-22 00:00:00.000;2017-10-31 00:00:00.000;37551.6000;0;NON EMESSO;NULL;467519
C  2404;FTE/2017/1392;Fatt. clienti estero;2017;FTE;1392;;2017-08-23 00:00:00.000;2017-10-31 00:00:00.000;21177.8500;0;NON EMESSO;NULL;467532
C   159;FTI/2017/3669;Fatt. clienti italia;2017;FTI;3669;;2017-08-18 00:00:00.000;2017-12-31 00:00:00.000;240533.2500;0;NON EMESSO;NULL;467539
C   842;FTI/2017/3672;Fatt. clienti italia;2017;FTI;3672;;2017-08-18 00:00:00.000;2017-10-31 00:00:00.000;18249.1300;0;NON EMESSO;NULL;467542
C  1157;FTI/2017/3674;Fatt. clienti italia;2017;FTI;3674;;2017-08-18 00:00:00.000;2017-10-31 00:00:00.000;203829.8600;0;NON EMESSO;NULL;467544
C  1412;FTI/2017/3676;Fatt. clienti italia;2017;FTI;3676;;2017-08-18 00:00:00.000;2017-09-30 00:00:00.000;38922.2500;0;NON EMESSO;NULL;467546
C  2779;FTI/2017/3678;Fatt. clienti italia;2017;FTI;3678;;2017-08-18 00:00:00.000;2018-01-10 00:00:00.000;32916.8200;0;NON EMESSO;NULL;467548
C  1870;FTE/2017/1395;Fatt. clienti estero;2017;FTE;1395;;2017-08-23 00:00:00.000;2017-11-21 00:00:00.000;25300.0000;0;NON EMESSO;NULL;467620
C  2540;FTE/2017/1397;Fatt. clienti estero;2017;FTE;1397;;2017-08-23 00:00:00.000;2017-11-30 00:00:00.000;11105.5000;0;NON EMESSO;NULL;467622
C  2872;FTE/2017/1398;Fatt. clienti estero;2017;FTE;1398;;2017-08-24 00:00:00.000;2017-11-22 00:00:00.000;22276.8000;0;NON EMESSO;NULL;467634
C  1897;FTE/2017/1399;Fatt. clienti estero;2017;FTE;1399;;2017-08-24 00:00:00.000;2017-11-22 00:00:00.000;11646.0000;0;NON EMESSO;NULL;467731
C  2345;FTE/2017/1401;Fatt. clienti estero;2017;FTE;1401;;2017-08-25 00:00:00.000;2017-12-31 00:00:00.000;17443.5000;0;NON EMESSO;NULL;467811
C  1003;FTE/2017/1403;Fatt. clienti estero;2017;FTE;1403;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;40685.0000;0;NON EMESSO;NULL;467816
C  1040;FTE/2017/1405;Fatt. clienti estero;2017;FTE;1405;;2017-08-28 00:00:00.000;2017-11-30 00:00:00.000;44600.0000;0;NON EMESSO;NULL;467885
C  1870;FTE/2017/1407;Fatt. clienti estero;2017;FTE;1407;;2017-08-28 00:00:00.000;2017-11-26 00:00:00.000;26444.0000;0;NON EMESSO;NULL;467923
C  2223;FTE/2017/1409;Fatt. clienti estero;2017;FTE;1409;;2017-08-29 00:00:00.000;2017-09-13 00:00:00.000;2370.0000;0;NON EMESSO;NULL;467932
C  2267;FTE/2017/1411;Fatt. clienti estero;2017;FTE;1411;;2017-08-29 00:00:00.000;2017-11-30 00:00:00.000;16248.9000;0;NON EMESSO;NULL;468072
C  2979;FTE/2017/1413;Fatt. clienti estero;2017;FTE;1413;;2017-08-29 00:00:00.000;2017-10-28 00:00:00.000;12961.2000;0;NON EMESSO;NULL;468075
C  2726;FTE/2017/1415;Fatt. clienti estero;2017;FTE;1415;;2017-08-29 00:00:00.000;2017-10-28 00:00:00.000;21044.6000;0;NON EMESSO;NULL;468078
C  2275;FTE/2017/1417;Fatt. clienti estero;2017;FTE;1417;;2017-08-29 00:00:00.000;2017-10-31 00:00:00.000;11965.8000;0;NON EMESSO;NULL;468082
C  1958;FTE/2017/1419;Fatt. clienti estero;2017;FTE;1419;;2017-08-29 00:00:00.000;2017-11-27 00:00:00.000;25894.0000;0;NON EMESSO;NULL;468084
C  2659;FTE/2017/1420;Fatt. clienti estero;2017;FTE;1420;;2017-08-30 00:00:00.000;2017-09-29 00:00:00.000;1980.0000;0;NON EMESSO;NULL;468090
C    77;FTI/2017/3681;Fatt. clienti italia;2017;FTI;3681;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;12510.8600;0;NON EMESSO;NULL;468153
C   107;FTI/2017/3683;Fatt. clienti italia;2017;FTI;3683;;2017-08-25 00:00:00.000;2017-12-31 00:00:00.000;18857.8500;0;NON EMESSO;NULL;468155
C   159;FTI/2017/3685;Fatt. clienti italia;2017;FTI;3685;;2017-08-25 00:00:00.000;2017-12-31 00:00:00.000;192091.7500;0;NON EMESSO;NULL;468157
C   264;FTI/2017/3687;Fatt. clienti italia;2017;FTI;3687;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;5636.4000;0;NON EMESSO;NULL;468159
C   294;FTI/2017/3689;Fatt. clienti italia;2017;FTI;3689;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;3120.0000;0;NON EMESSO;NULL;468161
C   331;FTI/2017/3691;Fatt. clienti italia;2017;FTI;3691;;2017-08-25 00:00:00.000;2017-12-31 00:00:00.000;56392.2600;0;NON EMESSO;NULL;468163
C   522;FTI/2017/3694;Fatt. clienti italia;2017;FTI;3694;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;1568.4900;0;NON EMESSO;NULL;468166
C   638;FTI/2017/3696;Fatt. clienti italia;2017;FTI;3696;;2017-08-25 00:00:00.000;2017-12-10 00:00:00.000;18234.1200;0;NON EMESSO;NULL;468168
C   761;FTI/2017/3698;Fatt. clienti italia;2017;FTI;3698;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;535.2800;0;NON EMESSO;NULL;468170
C   920;FTI/2017/3700;Fatt. clienti italia;2017;FTI;3700;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;4180.0000;0;NON EMESSO;NULL;468172
C  1157;FTI/2017/3702;Fatt. clienti italia;2017;FTI;3702;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;114848.4400;0;NON EMESSO;NULL;468174
C  1185;FTI/2017/3704;Fatt. clienti italia;2017;FTI;3704;;2017-08-25 00:00:00.000;2017-12-10 00:00:00.000;905.8500;0;NON EMESSO;NULL;468176
C  1207;FTI/2017/3706;Fatt. clienti italia;2017;FTI;3706;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;2852.0000;0;NON EMESSO;NULL;468178
C  1225;FTI/2017/3708;Fatt. clienti italia;2017;FTI;3708;;2017-08-25 00:00:00.000;2017-12-10 00:00:00.000;3660.0000;0;NON EMESSO;NULL;468180
C  1272;FTI/2017/3710;Fatt. clienti italia;2017;FTI;3710;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;379.7300;0;NON EMESSO;NULL;468182
C  1410;FTI/2017/3712;Fatt. clienti italia;2017;FTI;3712;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;7728.0000;0;NON EMESSO;NULL;468184
C  1444;FTI/2017/3714;Fatt. clienti italia;2017;FTI;3714;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;585.6000;0;NON EMESSO;NULL;468186
C  1715;FTI/2017/3716;Fatt. clienti italia;2017;FTI;3716;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;8350.9000;0;NON EMESSO;NULL;468188
C  1829;FTI/2017/3719;Fatt. clienti italia;2017;FTI;3719;;2017-08-25 00:00:00.000;2017-12-31 00:00:00.000;31334.4800;0;NON EMESSO;NULL;468191
C  1863;FTI/2017/3721;Fatt. clienti italia;2017;FTI;3721;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;9937.6300;0;NON EMESSO;NULL;468193
C  2069;FTI/2017/3723;Fatt. clienti italia;2017;FTI;3723;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;11771.2500;0;NON EMESSO;NULL;468195
C  2114;FTI/2017/3725;Fatt. clienti italia;2017;FTI;3725;;2017-08-25 00:00:00.000;2017-10-10 00:00:00.000;160.1300;0;NON EMESSO;NULL;468197
C  2169;FTI/2017/3727;Fatt. clienti italia;2017;FTI;3727;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;1100.0000;0;NON EMESSO;NULL;468199
C  2272;FTI/2017/3729;Fatt. clienti italia;2017;FTI;3729;;2017-08-25 00:00:00.000;2018-01-10 00:00:00.000;4026.0000;0;NON EMESSO;NULL;468201
C  2374;FTI/2017/3731;Fatt. clienti italia;2017;FTI;3731;;2017-08-25 00:00:00.000;2017-11-30 00:00:00.000;1403.0000;0;NON EMESSO;NULL;468203
C  2435;FTI/2017/3733;Fatt. clienti italia;2017;FTI;3733;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;65.0000;0;NON EMESSO;NULL;468205
C  2475;FTI/2017/3734;Fatt. clienti italia;2017;FTI;3734;;2017-08-25 00:00:00.000;2017-08-25 00:00:00.000;3478.2000;0;NON EMESSO;NULL;468206
C  2695;FTI/2017/3736;Fatt. clienti italia;2017;FTI;3736;;2017-08-25 00:00:00.000;2017-09-30 00:00:00.000;2698.6400;0;NON EMESSO;NULL;468208
C  2804;FTI/2017/3739;Fatt. clienti italia;2017;FTI;3739;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;49654.0000;0;NON EMESSO;NULL;468211
C  2811;FTI/2017/3740;Fatt. clienti italia;2017;FTI;3740;;2017-08-25 00:00:00.000;2017-10-31 00:00:00.000;1220.0000;0;NON EMESSO;NULL;468212
C  2863;FTI/2017/3742;Fatt. clienti italia;2017;FTI;3742;;2017-08-25 00:00:00.000;2017-11-10 00:00:00.000;2098.4000;0;NON EMESSO;NULL;468214
C  1040;FTE/2017/1422;Fatt. clienti estero;2017;FTE;1422;;2017-08-30 00:00:00.000;2017-11-30 00:00:00.000;3042.0000;0;NON EMESSO;NULL;468237
C  1464;FTE/2017/1424;Fatt. clienti estero;2017;FTE;1424;;2017-08-30 00:00:00.000;2017-11-28 00:00:00.000;17167.8000;0;NON EMESSO;NULL;468267
C  2858;FTE/2017/1425;Fatt. clienti estero;2017;FTE;1425;;2017-08-30 00:00:00.000;2017-12-28 00:00:00.000;1310.0000;0;NON EMESSO;NULL;468269
C  2162;FTE/2017/1427;Fatt. clienti estero;2017;FTE;1427;;2017-08-30 00:00:00.000;2017-11-28 00:00:00.000;17449.2000;0;NON EMESSO;NULL;468272
C  1040;FTE/2017/1429;Fatt. clienti estero;2017;FTE;1429;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;3840.0000;0;NON EMESSO;NULL;468344
C  1026;FTE/2017/1430;Fatt. clienti estero;2017;FTE;1430;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;860.0000;0;NON EMESSO;NULL;468392
C  1026;FTE/2017/1432;Fatt. clienti estero;2017;FTE;1432;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;1188.7500;0;NON EMESSO;NULL;468395
C  1026;FTE/2017/1434;Fatt. clienti estero;2017;FTE;1434;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;1640.0000;0;NON EMESSO;NULL;468397
C  1026;FTE/2017/1436;Fatt. clienti estero;2017;FTE;1436;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;335.0000;0;NON EMESSO;NULL;468400
C  2267;FTE/2017/1438;Fatt. clienti estero;2017;FTE;1438;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;17182.0000;0;NON EMESSO;NULL;468402
C  1026;FTE/2017/1440;Fatt. clienti estero;2017;FTE;1440;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;1170.0000;0;NON EMESSO;NULL;468404
C  2726;FTE/2017/1442;Fatt. clienti estero;2017;FTE;1442;;2017-09-01 00:00:00.000;2017-10-31 00:00:00.000;2272.5000;0;NON EMESSO;NULL;468418
C  1040;FTE/2017/1444;Fatt. clienti estero;2017;FTE;1444;;2017-09-01 00:00:00.000;2017-12-31 00:00:00.000;7820.8000;0;NON EMESSO;NULL;468434
C  1026;FTE/2017/1446;Fatt. clienti estero;2017;FTE;1446;;2017-09-01 00:00:00.000;2018-01-31 00:00:00.000;22400.0000;0;NON EMESSO;NULL;468559
C  1701;FTE/2017/1448;Fatt. clienti estero;2017;FTE;1448;;2017-09-01 00:00:00.000;2017-12-30 00:00:00.000;31084.5000;0;NON EMESSO;NULL;468561
C  2389;FTE/2017/1450;Fatt. clienti estero;2017;FTE;1450;;2017-09-01 00:00:00.000;2017-12-31 00:00:00.000;10107.4000;0;NON EMESSO;NULL;468564
C  1205;FTE/2017/1453;Fatt. clienti estero;2017;FTE;1453;;2017-09-04 00:00:00.000;2017-10-31 00:00:00.000;98.7500;0;NON EMESSO;NULL;468646
C  1907;FTE/2017/1455;Fatt. clienti estero;2017;FTE;1455;;2017-09-04 00:00:00.000;2017-10-31 00:00:00.000;492.5000;0;NON EMESSO;NULL;468656
C  2536;FTE/2017/1457;Fatt. clienti estero;2017;FTE;1457;;2017-09-04 00:00:00.000;2017-10-04 00:00:00.000;8090.0000;0;NON EMESSO;NULL;468700
C    58;FTI/2017/3745;Fatt. clienti italia;2017;FTI;3745;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;410.0000;0;NON EMESSO;NULL;468703
C  2283;FTE/2017/1458;Fatt. clienti estero;2017;FTE;1458;;2017-09-05 00:00:00.000;2017-11-04 00:00:00.000;38700.0000;0;NON EMESSO;NULL;468705
C    75;FTI/2017/3748;Fatt. clienti italia;2017;FTI;3748;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;1332.2400;0;NON EMESSO;NULL;468707
C    88;FTI/2017/3750;Fatt. clienti italia;2017;FTI;3750;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;121433.9800;0;NON EMESSO;NULL;468709
C   107;FTI/2017/3752;Fatt. clienti italia;2017;FTI;3752;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;26392.3800;0;NON EMESSO;NULL;468711
C   148;FTI/2017/3754;Fatt. clienti italia;2017;FTI;3754;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;3294.0000;0;NON EMESSO;NULL;468713
C   161;FTI/2017/3756;Fatt. clienti italia;2017;FTI;3756;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;988.2000;0;NON EMESSO;NULL;468715
C   264;FTI/2017/3758;Fatt. clienti italia;2017;FTI;3758;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;2903.6000;0;NON EMESSO;NULL;468717
C   294;FTI/2017/3761;Fatt. clienti italia;2017;FTI;3761;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;122691.2000;0;NON EMESSO;NULL;468720
C   331;FTI/2017/3762;Fatt. clienti italia;2017;FTI;3762;;2017-08-31 00:00:00.000;2017-12-31 00:00:00.000;83053.5700;0;NON EMESSO;NULL;468721
C   362;FTI/2017/3764;Fatt. clienti italia;2017;FTI;3764;;2017-08-31 00:00:00.000;2018-01-10 00:00:00.000;1952.7700;0;NON EMESSO;NULL;468723
C   408;FTI/2017/3766;Fatt. clienti italia;2017;FTI;3766;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;5182.5600;0;NON EMESSO;NULL;468725
C   477;FTI/2017/3768;Fatt. clienti italia;2017;FTI;3768;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;12867.3400;0;NON EMESSO;NULL;468728
C   498;FTI/2017/3771;Fatt. clienti italia;2017;FTI;3771;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;3904.0000;0;NON EMESSO;NULL;468731
C   563;FTI/2017/3773;Fatt. clienti italia;2017;FTI;3773;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;66833.3100;0;NON EMESSO;NULL;468733
C   587;FTI/2017/3775;Fatt. clienti italia;2017;FTI;3775;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;1464.0000;0;NON EMESSO;NULL;468735
C   681;FTI/2017/3777;Fatt. clienti italia;2017;FTI;3777;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;4163.2500;0;NON EMESSO;NULL;468737
C   842;FTI/2017/3779;Fatt. clienti italia;2017;FTI;3779;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;6819.8000;0;NON EMESSO;NULL;468739
C   920;FTI/2017/3781;Fatt. clienti italia;2017;FTI;3781;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;23390.0000;0;NON EMESSO;NULL;468741
C  1117;FTI/2017/3783;Fatt. clienti italia;2017;FTI;3783;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;57090.0200;0;NON EMESSO;NULL;468743
C  1157;FTI/2017/3785;Fatt. clienti italia;2017;FTI;3785;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;71088.0400;0;NON EMESSO;NULL;468745
C  1222;FTI/2017/3786;Fatt. clienti italia;2017;FTI;3786;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;3614.2500;0;NON EMESSO;NULL;468746
C  1280;FTI/2017/3788;Fatt. clienti italia;2017;FTI;3788;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;6579.2200;0;NON EMESSO;NULL;468748
C  1352;FTI/2017/3790;Fatt. clienti italia;2017;FTI;3790;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;190.6300;0;NON EMESSO;NULL;468751
C  1412;FTI/2017/3792;Fatt. clienti italia;2017;FTI;3792;;2017-08-31 00:00:00.000;2017-09-30 00:00:00.000;20644.6000;0;NON EMESSO;NULL;468753
C  1636;FTI/2017/3794;Fatt. clienti italia;2017;FTI;3794;;2017-08-31 00:00:00.000;2017-11-10 00:00:00.000;536.8000;0;NON EMESSO;NULL;468755
C  1792;FTI/2017/3797;Fatt. clienti italia;2017;FTI;3797;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;13908.0000;0;NON EMESSO;NULL;468758
C  1854;FTI/2017/3799;Fatt. clienti italia;2017;FTI;3799;;2017-08-31 00:00:00.000;2017-11-10 00:00:00.000;16744.7000;0;NON EMESSO;NULL;468760
C  1913;FTI/2017/3801;Fatt. clienti italia;2017;FTI;3801;;2017-08-31 00:00:00.000;2017-08-31 00:00:00.000;7737.0200;0;NON EMESSO;NULL;468762
C  1939;FTI/2017/3803;Fatt. clienti italia;2017;FTI;3803;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;5413.7500;0;NON EMESSO;NULL;468764
C  2049;FTI/2017/3805;Fatt. clienti italia;2017;FTI;3805;;2017-08-31 00:00:00.000;2017-09-30 00:00:00.000;692.3500;0;NON EMESSO;NULL;468766
C  2130;FTI/2017/3807;Fatt. clienti italia;2017;FTI;3807;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;472.1400;0;NON EMESSO;NULL;468769
C  2310;FTI/2017/3809;Fatt. clienti italia;2017;FTI;3809;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;7404.9100;0;NON EMESSO;NULL;468771
C  2328;FTI/2017/3811;Fatt. clienti italia;2017;FTI;3811;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;2562.0000;0;NON EMESSO;NULL;468773
C  2386;FTI/2017/3813;Fatt. clienti italia;2017;FTI;3813;;2017-08-31 00:00:00.000;2017-09-30 00:00:00.000;3583.8700;0;NON EMESSO;NULL;468775
C  2552;FTI/2017/3814;Fatt. clienti italia;2017;FTI;3814;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;686.2500;0;NON EMESSO;NULL;468776
C  2610;FTI/2017/3816;Fatt. clienti italia;2017;FTI;3816;;2017-08-31 00:00:00.000;2017-11-10 00:00:00.000;452.6200;0;NON EMESSO;NULL;468778
C  2734;FTI/2017/3818;Fatt. clienti italia;2017;FTI;3818;;2017-08-31 00:00:00.000;2017-09-30 00:00:00.000;2653.5000;0;NON EMESSO;NULL;468780
C  2779;FTI/2017/3820;Fatt. clienti italia;2017;FTI;3820;;2017-08-31 00:00:00.000;2018-01-10 00:00:00.000;31807.8400;0;NON EMESSO;NULL;468782
C  2804;FTI/2017/3822;Fatt. clienti italia;2017;FTI;3822;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;20862.0000;0;NON EMESSO;NULL;468784
C  2866;FTI/2017/3824;Fatt. clienti italia;2017;FTI;3824;;2017-08-31 00:00:00.000;2017-08-31 00:00:00.000;3391.6000;0;NON EMESSO;NULL;468786
C  2934;FTI/2017/3826;Fatt. clienti italia;2017;FTI;3826;;2017-08-31 00:00:00.000;2017-11-30 00:00:00.000;5206.9600;0;NON EMESSO;NULL;468788
C  2956;FTI/2017/3828;Fatt. clienti italia;2017;FTI;3828;;2017-08-31 00:00:00.000;2017-10-31 00:00:00.000;1845.8600;0;NON EMESSO;NULL;468790
C  2984;FTI/2017/3830;Fatt. clienti italia;2017;FTI;3830;;2017-08-31 00:00:00.000;2017-09-30 00:00:00.000;533.7500;0;NON EMESSO;NULL;468792
